age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,earns,fold
47.0,Self-emp-not-inc,174533.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,4
43.0,Private,200835.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
29.0,Private,156819.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,35.0,United-States,<=50K,2
38.0,Private,130007.0,Bachelors,13.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,3
37.0,Self-emp-not-inc,80324.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,1
26.0,Private,322614.0,Preschool,1.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0.0,1719.0,40.0,Mexico,<=50K,4
30.0,Private,140869.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,3
18.0,Private,39222.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,4
62.0,?,73091.0,7th-8th,4.0,Widowed,?,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,2
22.0,Private,208946.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,1
29.0,Private,183887.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,3
33.0,Private,231826.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,2
30.0,Private,284395.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,3
49.0,Private,31267.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,5
36.0,Private,133655.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,5
21.0,Private,249727.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,22.0,United-States,<=50K,5
18.0,Private,165754.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K,2
30.0,Local-gov,172822.0,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
44.0,Private,288433.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K,2
43.0,Private,168071.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,<=50K,3
43.0,Private,972354.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K,2
21.0,Private,117210.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
51.0,?,76437.0,Some-college,10.0,Divorced,?,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,1
19.0,Private,281704.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K,5
29.0,Private,110134.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
47.0,Private,214702.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,37.0,Puerto-Rico,<=50K,1
23.0,Private,176486.0,Assoc-voc,11.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,36.0,United-States,<=50K,4
50.0,Local-gov,133963.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,>50K,3
49.0,Private,165152.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48.0,United-States,>50K,1
19.0,?,26620.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,5
23.0,Private,361481.0,10th,6.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,?,<=50K,3
35.0,Private,148581.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1740.0,40.0,United-States,<=50K,1
50.0,Self-emp-not-inc,348099.0,10th,6.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K,4
31.0,Private,31600.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,2
31.0,Self-emp-not-inc,286282.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K,1
34.0,Federal-gov,67083.0,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,1471.0,0.0,40.0,Cambodia,<=50K,2
24.0,Private,249957.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,4
33.0,Private,142675.0,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=50K,5
51.0,Federal-gov,190333.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
37.0,Private,178136.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,5
47.0,Self-emp-not-inc,192755.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,20.0,United-States,>50K,4
66.0,?,213149.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,1825.0,40.0,United-States,>50K,1
32.0,Private,77634.0,11th,7.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,3
19.0,Private,127190.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K,1
20.0,Private,138107.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,35.0,United-States,<=50K,4
44.0,Self-emp-inc,269733.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K,4
45.0,Private,205424.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,>50K,2
20.0,Private,154779.0,Some-college,10.0,Never-married,Sales,Other-relative,Other,Female,0.0,0.0,40.0,United-States,<=50K,4
30.0,Private,177522.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,3
34.0,Private,112584.0,10th,6.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,1
48.0,State-gov,85384.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
22.0,Private,112847.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K,4
45.0,Private,59380.0,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K,4
39.0,Federal-gov,410034.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
29.0,Private,93662.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,24.0,United-States,<=50K,3
51.0,Private,243361.0,Some-college,10.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K,1
44.0,Self-emp-not-inc,35166.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,90.0,United-States,<=50K,1
32.0,Private,272944.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,4
22.0,?,219233.0,HS-grad,9.0,Never-married,?,Own-child,Black,Male,0.0,1602.0,30.0,United-States,<=50K,4
24.0,Private,228686.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,2
33.0,Private,236818.0,Assoc-voc,11.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,26.0,United-States,<=50K,1
64.0,Self-emp-not-inc,106538.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,4
52.0,Private,190909.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
39.0,Private,191002.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,Poland,<=50K,4
55.0,Private,259532.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,3
30.0,Private,205659.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,Thailand,>50K,5
32.0,Private,182323.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
36.0,?,216256.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,3464.0,0.0,30.0,United-States,<=50K,3
47.0,Private,155659.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,2
48.0,Self-emp-not-inc,100931.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,3
23.0,Private,162945.0,7th-8th,4.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K,1
61.0,Self-emp-not-inc,133969.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,63.0,South,<=50K,1
50.0,Private,210217.0,Bachelors,13.0,Divorced,Sales,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,5
57.0,?,300104.0,5th-6th,3.0,Married-civ-spouse,?,Husband,White,Male,7298.0,0.0,84.0,United-States,>50K,4
44.0,Self-emp-not-inc,26669.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,99.0,United-States,<=50K,4
35.0,State-gov,177974.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,4
27.0,State-gov,315640.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,20.0,China,<=50K,3
43.0,State-gov,230961.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
30.0,Private,220939.0,Assoc-voc,11.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,3
59.0,Private,108496.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,1
50.0,Private,204838.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,38.0,United-States,<=50K,5
17.0,State-gov,117906.0,10th,6.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,4
24.0,Private,304386.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K,2
39.0,Private,165215.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1902.0,18.0,United-States,>50K,4
18.0,?,215463.0,12th,8.0,Never-married,?,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K,5
32.0,Private,259719.0,Some-college,10.0,Divorced,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40.0,Nicaragua,<=50K,1
32.0,Self-emp-inc,113543.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,2
48.0,Private,91251.0,7th-8th,4.0,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,30.0,China,<=50K,4
25.0,Private,203570.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,3
41.0,Self-emp-not-inc,355918.0,Bachelors,13.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K,1
35.0,Self-emp-not-inc,198841.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,5
44.0,Private,98779.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,60.0,United-States,<=50K,4
32.0,Private,200246.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
25.0,Private,182771.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K,1
23.0,Private,199908.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,3
57.0,Private,255109.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,2
34.0,Private,131552.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,1
19.0,Private,389755.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K,1
24.0,Private,50341.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,4
48.0,Private,240231.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Japan,>50K,2
42.0,Private,44402.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,4
35.0,Self-emp-not-inc,191503.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,4
31.0,Local-gov,58624.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,5
31.0,Private,206046.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,2
60.0,Private,147473.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
53.0,Local-gov,221722.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,14344.0,0.0,50.0,United-States,>50K,4
20.0,?,388811.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,4
29.0,State-gov,382272.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
63.0,Self-emp-inc,137940.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,>50K,4
28.0,Private,249571.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
39.0,Private,224531.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,40.0,United-States,>50K,1
60.0,Private,27886.0,7th-8th,4.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
44.0,Private,191256.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,65.0,United-States,>50K,4
23.0,Private,227915.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Female,0.0,0.0,33.0,United-States,<=50K,3
40.0,Local-gov,105717.0,Masters,14.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,1876.0,35.0,United-States,<=50K,3
36.0,Private,105021.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K,3
38.0,Private,132879.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,4
35.0,Private,154410.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,4
31.0,Private,35378.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,5
66.0,Private,217198.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,10.0,United-States,<=50K,2
39.0,Private,444219.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,0.0,0.0,45.0,United-States,<=50K,4
20.0,Private,190429.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,1
36.0,Private,137314.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,2
40.0,Self-emp-not-inc,33068.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,5
57.0,Private,210688.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K,3
27.0,Private,251905.0,Assoc-voc,11.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K,2
76.0,Self-emp-not-inc,225964.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Male,0.0,0.0,8.0,United-States,<=50K,5
29.0,Private,263831.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,5
29.0,Private,133136.0,12th,8.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,2
43.0,Local-gov,311914.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,5
23.0,Private,91189.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K,4
44.0,Federal-gov,344060.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,4
41.0,Private,113823.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
49.0,State-gov,185800.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Black,Female,7430.0,0.0,40.0,United-States,>50K,5
32.0,Private,136480.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,2
19.0,Private,351040.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Puerto-Rico,<=50K,1
23.0,Private,195767.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
25.0,Private,187540.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
49.0,Private,211005.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,60.0,United-States,<=50K,1
43.0,Private,118308.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,>50K,4
56.0,Private,172071.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,Jamaica,<=50K,2
36.0,Private,447346.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,4
55.0,Local-gov,37869.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K,1
43.0,Private,143582.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.0,2129.0,72.0,?,<=50K,1
56.0,Self-emp-not-inc,249368.0,HS-grad,9.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,70.0,United-States,<=50K,3
46.0,Private,504725.0,5th-6th,3.0,Separated,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,50.0,Mexico,<=50K,5
36.0,Private,88967.0,11th,7.0,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,65.0,United-States,<=50K,2
42.0,Self-emp-not-inc,170721.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2002.0,40.0,United-States,<=50K,2
17.0,Private,342752.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,5
27.0,Private,152231.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,5
26.0,Private,102106.0,10th,6.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,2
47.0,Private,427055.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K,1
25.0,Private,212800.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,3
29.0,Private,194864.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,18.0,United-States,<=50K,3
69.0,Private,106595.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,1848.0,0.0,40.0,United-States,<=50K,5
54.0,State-gov,123592.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,Black,Female,3887.0,0.0,35.0,United-States,<=50K,2
25.0,Private,191921.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,5
25.0,Private,209428.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,El-Salvador,<=50K,1
61.0,Private,230292.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K,4
26.0,Private,120238.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,3325.0,0.0,40.0,United-States,<=50K,5
33.0,Self-emp-not-inc,42485.0,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K,4
37.0,Private,130620.0,12th,8.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,0.0,33.0,?,<=50K,2
42.0,Private,147099.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,<=50K,1
35.0,Private,36214.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386.0,0.0,47.0,United-States,>50K,5
34.0,Private,241360.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,?,<=50K,1
31.0,Private,162572.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
43.0,Private,194773.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,4
33.0,Private,62155.0,Some-college,10.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,35.0,United-States,<=50K,4
40.0,Private,193882.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,4
